Date,Close,Returns,Log Returns
2024-08-07,209.117,1.012,0.012420829886868075
2024-08-08,212.595,1.017,0.016496449223864423
2024-08-09,215.516,1.014,0.013642446127483387
2024-08-12,217.052,1.007,0.007104604949250217
2024-08-13,220.784,1.017,0.017046946328814698
2024-08-14,221.233,1.002,0.0020316191328705493
2024-08-15,224.227,1.014,0.013439841891571297
2024-08-16,225.554,1.006,0.005901067130000776
2024-08-19,225.394,0.999,-0.0007081443935918581
2024-08-20,226.013,1.003,0.00274100057979897
2024-08-21,225.903,1.0,-0.0004857390312864346
2024-08-22,224.037,0.992,-0.008294072930435875
2024-08-23,226.342,1.01,0.010235615003603645
2024-08-26,226.681,1.001,0.0014977110217191272
2024-08-27,227.529,1.004,0.0037345937171613507
2024-08-28,225.993,0.993,-0.006776418696818179
2024-08-29,229.285,1.015,0.014465063772637421
2024-08-30,228.497,0.997,-0.003443861975940703
2024-09-03,222.281,0.973,-0.027582109878242066
2024-09-04,220.365,0.991,-0.00865612512409976
2024-09-05,221.892,1.007,0.006903900256664008
2024-09-06,220.335,0.993,-0.0070397647413981395
2024-09-09,220.425,1.0,0.0004075380892645038
2024-09-10,219.627,0.996,-0.0036280500273034384
2024-09-11,222.171,1.012,0.011518605628159585
2024-09-12,222.281,1.0,0.0004938959187133843
2024-09-13,222.011,0.999,-0.0012128256842595276
2024-09-16,215.845,0.972,-0.028168235783513407
2024-09-17,216.314,1.002,0.0021702600248984043
2024-09-18,220.205,1.018,0.017829921627724236
2024-09-19,228.367,1.037,0.03639514091948372
2024-09-20,227.699,0.997,-0.002931739943646299
2024-09-23,225.973,0.992,-0.007609931794704858
2024-09-24,226.871,1.004,0.003966169376964524
2024-09-25,225.873,0.996,-0.004407812440849207
2024-09-26,227.02,1.005,0.005067325209960724
2024-09-27,227.29,1.001,0.0011859474393442744
2024-09-30,232.488,1.023,0.02261432030275485
2024-10-01,225.713,0.971,-0.02957466836789881
2024-10-02,226.282,1.003,0.002516580499483809
2024-10-03,225.174,0.995,-0.0049066155099942
2024-10-04,226.302,1.005,0.004994880932335283
2024-10-07,221.203,0.977,-0.022788525372771064
2024-10-08,225.274,1.018,0.018236724872879286
2024-10-09,229.036,1.017,0.016560514759523887
2024-10-10,228.537,0.998,-0.002180709565511422
2024-10-11,227.05,0.993,-0.006526586174226093
2024-10-14,230.792,1.016,0.01634555472672354
2024-10-15,233.336,1.011,0.010964327826691427
2024-10-16,231.271,0.991,-0.008891264233627913
2024-10-17,231.64,1.002,0.0015950640067374522
2024-10-18,234.484,1.012,0.012201837197696514
2024-10-21,235.961,1.006,0.0062781055310274485
2024-10-22,235.342,0.997,-0.002625223301976332
2024-10-23,230.253,0.978,-0.021860225234767886
2024-10-24,230.064,0.999,-0.0008236725972155972
2024-10-25,230.902,1.004,0.003636502097341624
2024-10-28,232.887,1.009,0.00856267527365504
2024-10-29,233.157,1.001,0.0011561528407374728
2024-10-30,229.595,0.985,-0.01539581867423149
2024-10-31,225.414,0.982,-0.018377319198534164
2024-11-01,222.42,0.987,-0.0133685706627226
2024-11-04,221.522,0.996,-0.004045754223925359
2024-11-05,222.959,1.006,0.006465277482363723
2024-11-06,222.231,0.997,-0.003272283299563934
2024-11-07,226.98,1.021,0.021146925153982192
2024-11-08,226.711,0.999,-0.0011889106154221152
2024-11-11,223.984,0.988,-0.012101494233944108
2024-11-12,223.984,1.0,0.0
2024-11-13,224.873,1.004,0.003961283872802802
2024-11-14,227.969,1.014,0.01367651789709803
2024-11-15,224.753,0.986,-0.014209730591478287
2024-11-18,227.77,1.013,0.013332985939628984
2024-11-19,228.029,1.001,0.0011395580003046447
2024-11-20,228.748,1.003,0.0031490514805055008
2024-11-21,228.269,0.998,-0.002098220868550844
2024-11-22,229.618,1.006,0.005890169053299483
2024-11-25,232.614,1.013,0.012966421654385205
2024-11-26,234.802,1.009,0.009360429110504982
2024-11-27,234.672,0.999,-0.0005531822812282468
2024-11-29,237.069,1.01,0.010164002412875916
2024-12-02,239.327,1.01,0.009477507067357113
2024-12-03,242.383,1.013,0.012690952567357212
2024-12-04,242.743,1.001,0.0014825158879696238
2024-12-05,242.773,1.0,0.00012344907684701926
2024-12-06,242.573,0.999,-0.0008232608843984134
2024-12-09,246.479,1.016,0.015972929877624425
2024-12-10,247.498,1.004,0.004125199385403575
2024-12-11,246.219,0.995,-0.005179474908716754
2024-12-12,247.688,1.006,0.0059460727296458205
2024-12-13,247.857,1.001,0.0006853050861063307
2024-12-16,250.764,1.012,0.01165946795563418
2024-12-17,253.202,1.01,0.009672622642056254
2024-12-18,247.778,0.979,-0.021654546719868356
2024-12-19,249.516,1.007,0.006990201614131423
2024-12-20,254.211,1.019,0.018641043508313682
2024-12-23,254.99,1.003,0.00306026961125
2024-12-24,257.916,1.011,0.011412693717317735
2024-12-26,258.736,1.003,0.003170652777715847
2024-12-27,255.309,0.987,-0.013330586108350995
2024-12-30,251.923,0.987,-0.013352171986366934
2024-12-31,250.145,0.993,-0.00708291750071551
